bio1,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,elevation
15.16687489,22.63916779,8.039500237,462.7000122,87.90000153,0,90.70708466,249.0500031,4,12,220.6999969,19.32291603,54.41769791,634.8792725,32.51100159,-3,36.04100037,8.84916687,22.77249908,705.1942749
14.62645817,23.29783249,8.154333115,550.6900024,79.69999695,1,87.79959106,273.6799927,4.269999981,6.429999828,218.4499969,16.97391701,53.04309464,615.7744141,32.88000107,-2.410000086,34.80099869,9.166666985,23.23250008,954.9082031
14.02645874,21.80666733,7.9878335,549.2600098,106.6999969,1,87.04475403,267.2099915,7,15,301,16.81433296,51.64016342,616.5766602,29.03000069,-2.099999905,30.66399956,9.061666489,21.53666687,884.6311035
15.13729191,22.49166679,7.967666626,410.2999878,88.94999695,1,86.55796814,249.0500031,7,15,215.1999969,17.08541679,51.00681686,613.0430908,31.98999977,-2.069999933,32.81999969,9.033666611,22.18916702,902.9613037
17.10441589,26.70249939,9.538167,240.3500061,51.88000107,1,80.17411804,126.8000031,6,6,109.3799973,15.58583355,45.04586792,705.9296265,35.10899734,0.24000001,34.50999832,11.00216675,26.70299911,462.8648071
16.55058289,26.29999924,8.563166618,246.5399933,51.95000076,1,79.7103653,187.9499969,6,6,108,15.34958363,45.8277092,711.9518433,35.3030014,-0.13000001,35.70600128,8.244999886,26.29999924,418.6436768
14.53437519,24.69166756,7.42683363,286.1000061,55,2,80.40843964,150.4499969,9,15,132.2299957,14.07458305,47.25191116,650.0390015,31.43400002,0.514999986,32.52500153,7.989166737,23.11916733,983.7805786
13.38000011,22.54833412,6.422500134,295.2999878,54.40000153,2,77.6243515,149.8000031,12.69999981,20,137.5,12.71041679,45.35661697,618.614502,28.85000038,-1.855000019,31.51000023,7.324333191,21.0359993,1151.9729
12.37770844,22.58366585,6.61833334,263,50.22999954,2,76.18224335,138.3500061,13,19.10000038,127.9199982,13.61975002,45.10908127,622.9468384,27.84700012,-1.090000033,29.54999924,6.432499886,20.90766716,959.3157959
14.76270866,20.5466671,5.660333157,284.4100037,45.25,3,76.83311462,226.2799988,15,22,166.5200043,12.71249962,41.42518234,701.1068115,30.18700027,-2.799999952,31.52799988,7.399166584,19.90266609,1320.345581
15.4841671,24.49083328,6.744166374,225.6199951,40.25999832,2,77.8235321,96.01000214,9.600000381,20.5,105.6399994,13.67708302,39.65627289,727.9107666,31.96299934,-1.450000048,33.66999817,8.534999847,20.64999962,1132.102051
16.55429268,27.26433372,8.695833206,232.7799988,24,1,72.13715363,60.04999924,5,8,56,15.65324974,41.49819946,805.0283203,37.70999908,-0.129999995,37.18500137,8.519999504,24.70000076,1014.881104
18.12874985,28.26000023,8.651666641,111.4499969,20,1,69.74446869,53,5,8,53,17.27183342,43.68180847,814.0764771,37.72000122,-1.200000048,39.27000046,8.641166687,26.09333229,613.8035278
17.36770821,27.72083282,8.065833092,120.6999969,21,1,68.69120789,53,6,10,53,16.69874954,43.83794022,803.7772217,35.92000198,-1.600000024,37.85499954,9.467499733,24.81800079,852.3254395
17.10604095,26.82166672,7.827833176,120.4000015,22,1,72.45896149,64.90000153,6,10,54.59999847,16.03791618,44.55596542,779.4766846,35.47999954,-1.899999976,36.75,9.449999809,23.1566658,1042.756592
17.09541702,27.34499931,7.924999714,104.5,20,1,68.90466309,49,5,10,52.90000153,17.27700043,43.88381577,801.1685181,36.52999878,-1.99000001,38.63999939,9.269166946,24.84916687,1002.159851
17.17520905,27.37916756,7.867000103,118.0999985,19,1,67.21713257,48.29999924,5,11,49,18.06875038,44.3116684,806.519165,37.31999969,-2.400000095,39.65999985,9.393333435,24.87433243,904.2373047
17.58191681,28.00833321,7.905833244,86,15,1,63.98737717,44.59999847,5,10,53.54999924,17.8441658,44.77314758,816.0224609,37.88000107,-2.400000095,39.25999832,9.279999733,25.55166626,795.5407104
16.73166656,26.71050072,7.287666798,140.0899963,22,1,63.16730499,63.90000153,9,15,64,16.98933411,43.90345001,791.9794922,36.11999893,-2.400000095,38.68999863,8.592833519,24.10666656,1135.03772
16.73887444,26.77899933,7.650000095,120.0999985,22,1,58.6608963,66.83999634,9,15,54.04999924,17.58666611,44.90176773,799.1863403,36.42000198,-2.5,38.83499908,9.024999619,24.27766609,1111.599609
16.60358429,27.46466637,7.403333664,115.8499985,18,1,58.77125549,53,9,16,50.70000076,18.28083229,45.56926727,835.3419189,38.04999924,-3.049999952,41.09999847,9.179166794,24.96500015,945.2090454
17.22833252,27.7266674,7.298333645,117,19,2,54.63193893,54,11,18,51.40000153,19.52499962,45.92683792,834.9805908,38.70000076,-3.5,42.09999847,9.188333511,25,919.9241333
17.29145813,27.71333313,7.466666698,123.3499985,19,2,52.79672241,53.70000076,13,21,53,18.48166656,44.74222183,833.2249756,38.47999954,-3.200000048,41.34999847,8.943333626,25.17833328,958.8742065
16.48708344,26.74699974,7.324999809,160.8500061,22,2,53.13879013,73.80000305,14,23,66.05000305,16.45000076,43.0547905,824.9199219,36.97000122,-2.950000048,39.63999939,8.80166626,24.09350014,1029.335693
17.78312492,27.00333405,6.9496665,176.9299927,20,2,54.38240051,75.19999695,16,23,76.97000122,15.95583344,41.76761246,806.0386963,36.68999863,-1.710000038,38.70000076,8.192667007,21.02916718,1019.02124
18.89299965,29.45916748,9.156666756,102.6999969,15,2,46.93730927,43.29999924,10,23,47.09999847,16.44849968,42.86235428,828.2636108,37.38000107,-1.070000052,39.02499771,9.621333122,22.05516624,856.1064453
18.92474937,29.48333359,9.095833778,99.25,16,2,48.24950409,41.59999847,10,22,40.54999924,15.36991692,39.60005188,831.1584473,38.94499969,0.050000001,37.93099976,10.62100029,22.15833282,718.1332397
20.65995789,30.54450035,10.24166679,76.44999695,12,1,49.41926575,32,6,19,29.5,17.54766655,41.9923172,870.578064,40.75,0.02,39.97999954,12.29833317,23.37716675,523.5524292
19.75366592,30.90166664,9.997499466,94.59999847,13,1,46.94836426,36,8,22,35.40000153,16.70466614,42.15830994,843.4407959,40.04000092,0.01,37.9659996,11.6366663,23.26666641,696.53479
19.95820808,29.92616653,9.26083374,133.5,15,2,46.59145355,44.5,8,24,44.5,13.375,36.99905396,841.1276855,39.25,1.029999971,38.91999817,9.424333572,23.20816612,623.3720093
20.57879257,30.75733376,9.785833359,126.5999985,15.89999962,1,49.05018234,41.70000076,5,24.5,41.70000076,14.57166672,37.71868134,871.3157349,39.34000015,1.154999971,37.84999847,10.21133327,22.91783333,363.4153442
21.55812454,32.88483429,10.62750053,76.40000153,12,1,48.10285187,29,6,21,27,18.63050079,42.57902908,910.296936,42.70999908,-0.400000006,42.77999878,12.68166637,25.10250092,328.9826355
21.12154198,32.60416794,10.4046669,88.30000305,13,1,47.26713181,30,7,22,30,18.14024925,42.75254059,893.637207,42.04000092,-0.5,42.47999954,12.61999989,24.44333267,479.1209106
19.9766674,30.05500031,10.17833328,107.5,16,1,48.40100098,38.5,8,27,36,16.55624962,41.29607773,875.296936,39.05999756,-0.100000001,39.16999817,10.54216671,21.3591671,705.7141724
17.75895882,28.97699928,7.587166786,159,28.70000076,3,48.13708878,64.26999664,18,57.70000076,62.09999847,13.99374962,39.73477554,817.9716797,35.60000229,-0.939999998,37.03499985,8.539999962,20.44666672,1267.792725
15.7727499,27.2033329,7.034166813,194.0599976,32,4,45.24438477,69.73000336,22,64,68,15.46291637,40.99983978,816.6647339,35.18000031,-2.480000019,37.40999985,7.571833134,18.73600006,1330.436646
14.93412495,25.47833252,6.597333431,220.8000031,36,4,46.42290497,84.5,23,72.69999695,79.5,14.85683346,40.27721786,806.675415,34.59999847,-2.629999876,36.00999832,7.014166832,18.61166573,1303.90271
16.61812401,23.77583313,6.815166473,191.8000031,31.10000038,4,47.78756332,67.19999695,21,55.59999847,62.90000153,13.94583321,39.96158218,802.946106,29.52000046,-2.599999905,37.79999924,6.435833454,18.88166618,1431.543945
12.3916254,22.51166725,5.23083353,301.1499939,45.70000076,6,43.75193787,67.30000305,35.90000153,95.09999847,94.55000305,12.32433319,38.81597519,740.6971436,29.12000084,-2.099999905,33.38000107,4.813499928,15.12583351,1700.939941
14.81333351,24.97083282,5.954999924,261.5,39,5,45.22083282,93.69999695,26,68,77,14.33541679,40.61696625,777.3560181,32.36500168,-2.700000048,35.04999924,7.195000172,17.72333336,1818.836548
15.97458363,25.37316704,6.954666615,241.1000061,38,4,46.73062134,81,23,67,76,14.67875004,40.88792801,785.5092773,33.22000122,-2.099999905,35.97000122,7.801666737,18.25716591,1298.173462
16.41270828,26.82666588,7.591166496,223,35,3,48.75840378,80,20,62,71,12.79458332,40.91903687,791.6895142,34.70000076,-1.899999976,36.72000122,8.800833702,17.99533272,1334.935669
18.89683342,29.85366631,8.850000381,169,25,2,48.98834991,61,13,44,55,13.37724972,37.58275223,796.9244385,35.75,0.709999979,35.88999939,10.65233326,18.90333366,1179.115601
19.40895844,30.18549919,9.632499695,168.8999939,25,2,49.20264053,64,14,44,53,15.59250069,39.97061157,849.2445068,38.72999954,0.420000017,38.20999908,11.46516705,23.28499985,754.496521
19.19445801,28.58049965,9.516666412,181.5500031,27.70000076,3,50.78303528,78.05000305,14,54.59999847,66.30000305,13.3945837,34.41819382,798.2379761,36.36000061,0.769999981,36.22999954,9.946666718,20.72550011,1018.972778
18.83562469,31.63583374,9.872666359,200.4600067,21.5,2,48.5773735,60.54999924,13,36.18000031,50.84999847,11.37524986,31.45365334,833.2191772,37.91500092,3.099999905,35.52000046,12.375,24.39999962,491.0522461
21.35104179,31.64416695,11.23149967,161.1000061,22.5,2,46.99896622,60.5,13,39,52.75,12.32916641,34.79153824,861.2835083,39.25,3.505000114,35.67000198,12.69250011,25.04833221,516.5009766
16.90079117,30.59716606,7.839166641,167.1499939,24.89999962,3,46.727108,64.01000214,16,41.40000153,62.20000076,11.44666672,31.84141541,855.1583862,32.06000137,3.410000086,34.35499954,8.618166924,23.02466583,729.7050781
18.24687576,28.81450081,8.795000076,218.9499969,32,4,45.28311157,79,20,58,68,15.60750008,41.1009903,781.364563,37.38000107,-0.709999979,31.03000069,10.10050011,21.57133293,1188.070313
18.63654137,29.11000061,8.326666832,212.9499969,31,4,45.60789871,80,20,56,69,16.07666588,42.12453079,832.8396606,37.25,-0.899999976,38.60499954,9.925000191,21.13916779,956.9533081
17.82175064,28.61666679,8.783332825,221.25,32,4,45.86035538,80,21,62.20000076,69,15.58533287,38.01976013,834.8418579,36.63000107,-0.25,38.20000076,9.334166527,21.8635006,877.34729
16.03174973,26.19799995,7.590833187,256.8999939,38,6,45.23678207,90.59999847,26,74.01999664,82,13.10083294,38.52983856,805.2695313,33.93500137,-1.670000076,33.14500046,17.04333305,18.97233391,1340.847534
16.78666687,27.29833412,7.056666851,243,38,5,44.72056961,84,23,66,74,16.92416573,43.51234055,842.9258423,36.61999893,-2.730000019,38.59899902,8.53666687,20.10083389,1056.889648
16.48624992,27.26316643,6.606666565,252.6300049,38,6,45.02572632,85.69999695,25,68,74,16.39333344,42.64736938,834.1484375,35.68000031,-3.299999952,38.45000076,25.71333313,19.84833336,1058.797363
15.58041668,25.1016674,6.416666985,288.7000122,49,6,45.78235626,108.5,29,89.5,85,16.40833282,44.74845505,771.6015625,33.55999756,-3.069999933,35.4679985,24.86249924,18.18216705,1253.14209
15.76862526,25.5613327,6.624166489,282.1900024,48,6,46.1268158,103.5500031,28,84.48999786,80.15000153,17.42983246,44.41934586,790.4656372,34.9109993,-3.599999905,38.13500214,24.95916748,18.45499992,1211.980225
15.23812485,25.05833435,6.191666603,291.0799866,48.70000076,6,46.81438828,108.8899994,29.61000061,89.05000305,80.12000275,16.85316658,44.95146179,776.6553955,34.18999863,-3.5,37.80999756,24.83950043,17.92749977,1249.493164
14.08170795,20.67749977,8.50399971,486.8800049,95.94999695,0.01,92.38415527,274.9100037,4.010000229,12.02000046,261.7399902,16.22958374,55.3740387,502.7980042,28.99699974,-0.312000006,29.30900002,9.100166321,20.2488327,615.2895508
14.39316654,20.99216652,8.145000458,478.5,94.84999847,1,91.08435059,257.6499939,4,12,268.4500122,16.42000008,54.30669022,562.1436157,29.97500038,-1.5,30.46999931,8.285833359,20.94549942,726.267395
14.66729164,22.44816589,7.843833447,470.2999878,90.16999817,1,90.24250031,264,4,12,272.5,17.90566635,53.95918655,622.7366333,30.32999992,-2.900000095,31.72299957,8.322833061,21.96333313,678.6870117
15.12291622,22.6875,7.825833321,429.7000122,101.8499985,0,91.01503754,288.5,4,12,229.3000031,17.78574944,53.38439941,630.7019653,33.3409996,-2.450000048,34.81999969,8.920000076,22.81500053,703.7926025
15.24258327,23.31933403,8.161499977,444.4100037,79.25,0,90.08387756,234.3500061,4,4.800000191,229.0899963,18.04616737,52.11237717,622.9724121,32.625,-2.098999977,35.09300232,8.899833679,23.31933403,811.0078125
15.05733299,22.44333267,7.985833168,473.3900146,89.16999817,1,87.93805695,245.6100006,7,12.19999981,238.3000031,17.06125069,52.34156799,627.4937744,31.59000015,-2.25,33.65000153,8.263166428,23.0783329,899.4268188
14.59541702,22.55866623,8.033332825,473.0400085,85.80000305,1,88.75445557,248.4499969,7,14,238.25,17.37000084,50.94781494,621.9797363,31.6590004,-2.164999962,34.77499771,8.699999809,22.73016739,732.5239258
17.19916725,25.6313324,6.568833351,330.7999878,62.38999939,1,81.65008545,175.5,8,13,153.6000061,14.93150043,45.24893188,699.4342651,35.01100159,-0.5,32.68000031,9.015500069,24.08866692,1022.167725
14.06870842,20.37516594,5.764166832,338.75,63,1,81.4197998,174.5500031,9,16,199.2799988,14.62458324,45.2205925,648.1377563,28.36000061,-3.069999933,31.60000038,6.32616663,19.7203331,721.5262451
12.25354195,20.58250046,5.333833218,302.2200012,58.40000153,2,79.00669861,164.3999939,11,16,145,14.43541622,46.45792007,658.0523071,25.62800026,-2.75,31.48999977,6.650000095,20.43166733,1408.451172
13.37891674,21.82766724,5.801666737,393.3900146,53,2,76.95285034,140.5,12,17,133.75,14.73999977,46.41142654,640.2507935,29.73400116,-2.383000135,32.09999847,6.945833206,22.54133415,1234.762573
11.33729172,21.25099945,5.95233345,275.9500122,76.90000153,2,80.05502319,168.25,13,19,125,14.9942503,44.63326263,666.9353027,29.20000076,-3.019999981,32.31999969,6.669000149,20.80050087,1232.254272
11.83437538,22.73666573,4.447500229,349.25,64.59999847,3,79.83374786,99.75,15,22,135.75,12.33733368,42.62636185,693.5924683,28.68700027,-3.029999971,33.93000031,4.548999786,21.236166,1518.610352
16.46404076,25.19583321,8.011666298,153.8999939,27,1,76.53798676,90.90000153,7,9,75.09999847,14.39999962,42.439991,730.7900391,36.06000137,-1.36500001,32.21500015,9.555832863,24.59166718,847.8062134
17.38512421,27.21999931,8.051166534,122.9499969,24,1,73.9070816,61,6,9,57.70000076,16.89108276,43.48599625,785.0668335,36.90999985,-1.309999943,37.77700043,8.539999962,25.23500061,741.2050171
17.90979195,27.69166565,8.248666763,104,21,1,72.25688171,52,5,8,52,17.34791565,44.54566574,803.9672852,37.59999847,-2,39.43000031,8.248666763,25.45983315,727.3370972
17.4021244,27.51666641,8.130000114,103.3000031,21,1,69.29749298,52,4,8,52,16.96908379,43.8275032,785.2779541,37.25,-2,38.88000107,8.166666985,25.09066582,751.8550415
17.29791641,27.49166679,7.924999714,102,19,1,68.6440506,48,5,9,48,17.51399994,44.96087646,801.6447754,37.20000076,-2.400000095,39.65000153,8.166666031,24.66166687,882.2350464
17.15895844,27.43166733,7.772500038,94.05000305,19,1,63.48753738,45,5,10,45,17.82208252,45.10483551,806.3644409,37.29999924,-2.400000095,39.59000015,7.613333225,24.87666702,844.7846069
17.07054138,27.375,7.591833115,96.90000153,18,1,65.04888153,47,5,10,47,17.76600075,45.16639709,803.9962158,37.29999924,-2.799999952,40.20000076,9.300000191,24.76000023,835.2740479
17.11958313,27.33749962,7.764999866,95.30000305,16,1,62.47703552,43,5,10,42,18.27750015,45.73867798,804.1349487,37.45000076,-2.599999905,40,9.433333397,24.8283329,995.2071533
17.43020821,27.27083397,7.877666473,112.8000031,13,1,56.11590958,37.5,7,13,38.40000153,18.42650032,42.92439651,790.9353027,36.56000137,-1.800000072,40.95000076,10.29166698,24.62083244,839.7362061
16.98387527,27.48333359,8.034166336,119.8499985,21,1,59.07973862,53.93000031,9,15,62.43000031,17.37458229,43.32258606,794.2687378,36.97000122,-2.269999981,39.47499847,9.329166412,24.95416641,954.6552734
17.34566689,27.60666656,7.719333172,118.8499985,19,1,60.55459595,54,9,16,53.09999847,17.29150009,44.62538528,828.5008545,36.88100052,-1.75999999,39.63999939,9.316666603,24.78266716,941.9812622
17.15312576,27.1091671,7.854833603,140,22,2,56.16753769,62.09999847,12,19,61,16.79958344,45.00218582,817.2445679,37.49700165,-2.900000095,39.64999771,9.113666534,24.82250023,1055.255981
16.47758293,27.17749977,7.442500114,149.6799927,25,2,57.29888153,69,13,22,69,16.94458389,44.79108047,812.9705811,37.30000305,-2.700000048,39.61999893,8.564666748,24.32416725,1057.002808
16.97833252,27.31299973,7.76916647,107.5100021,16.10000038,2,54.42254257,59.70000076,13,21,59.5,16.76791763,44.32995605,807.2015991,37.83300018,-1.050000072,39.18999863,9.417833328,20.97416687,862.5956421
17.89708328,27.1048336,9.705499649,155.2400055,21.10000038,2,49.79180527,37.40000153,14,23,46.40000153,16.18124962,42.99167633,805.197998,36.60499954,-0.129999995,37.93000031,10.89283371,21.79999924,974.4437866
18.84170914,28.04833412,9.435833931,108.25,15,2,50.41746902,40,8,23,48.88000107,16.81083298,42.58200073,809.1815186,38.56999969,-0.5,38.29999924,10.66450024,21.89166641,884.5598755
19.01716614,29.35516739,8.906666756,93,15,1,50.28937531,40,8,22,38.79999924,17.48058319,43.09976959,850.0720215,39.24000168,-0.99000001,40.18999863,10.99316692,22.02833366,845.7561646
20.89533424,31.02499962,10.17083359,79.34999847,12,1,49.58415604,31,6,19,34,17.47500038,42.90955353,874.3703613,41.13999939,0.100000001,40.97700119,12.24933338,24.46366692,481.3249207
21.26124954,32.38949966,10.58866692,75.5,11,1,50.3819313,29,5,19,25,14.36524963,39.59783936,895.6229858,42.88000107,0.200000003,41.81999969,10.16049957,24.70000076,346.8976135
19.11062431,30.46999931,10.72583294,74,11,1,49.3070755,29,5,19,28.5,17.1875,36.8472023,834.3608398,42.40000153,1.080000043,41.72499847,9.745833397,24.86483383,582.0318604
21.43124962,32.29116821,10.42833328,79.5,13,1,51.36649704,29.5,5,23.45000076,29,16.83925056,40.78880692,894.7871704,41.90000153,1.200000048,41.15499878,12.67416668,24.888834,350.2047729
21.50104141,32.83833313,10.52400017,76.72000122,12,1,50.35680771,28.19000053,5,20.89999962,26.10000038,18.67499924,42.69327545,917.571106,43.30099869,-0.5,43.34500122,12.66816616,25.08516693,357.9577637
21.0287075,32.81316757,10.5666666,78,13,1,49.40044403,29,7,22,27,18.38566589,41.96988678,911.3936157,42.65999985,-0.5,43.00999832,12.52683353,24.87333298,358.6233826
18.49374962,30.90999985,9.125,128.6000061,22.79999924,2,48.6988945,45.5,11,31,49.59999847,12.99499989,38.68103027,869.616333,38.77999878,0.300000012,36.60599899,12.43283367,21.23833275,967.6046753
