,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20
1,1.600288555,1.456685773,-0.385671774,1.027956599,0.06645761,-0.20398832,-0.317331606,0.266755684,0.193402326,-0.002216309,-0.070036734,0.032555591,0.008425607,-0.017924656,0.035141916,0.035579159,0.019179808,0.036245401,-0.001302609,0.003792329
1,-2.361549197,-0.676113407,-1.423303139,-0.484367283,-1.104476541,0.385212059,-0.133692822,-0.502555051,0.197173413,0.27654293,0.044986459,0.008947311,0.019493767,-0.024234294,-0.077209466,0.074066564,0.012409815,0.00208092,-0.016995653,0.007728379
1,2.057179547,-1.427897387,-2.020807012,-1.00894586,-0.415787884,0.186394555,0.052300557,-0.666358561,-0.0120051,0.364350032,-0.066761632,0.081049819,0.110435298,-0.262402445,0.191999475,0.163493586,0.032459176,0.031231922,0.02021031,0.0280431
1,0.465341131,-0.61799002,-2.731419284,-1.122048164,-1.473306101,0.342609018,-0.157153788,-0.407622053,0.150700533,0.22723691,-0.039446982,0.033278895,0.007380231,-0.010387304,-0.030150738,0.006257624,0.01302106,0.04700541,0.027116543,0.031501314
1,-0.564427788,-0.870239045,-0.875886517,0.767558473,0.531174716,0.071503507,0.330048778,-0.346384678,0.02753,-0.183193442,0.136957632,-0.198464634,-0.183613213,0.383327248,-0.281338328,-0.11766086,-0.103709044,-0.048707105,-0.004221513,-0.084272345
1,0.77243009,1.947641463,0.604935149,0.840189484,-0.181592772,-0.288591665,-0.65792679,-0.125904411,0.342809735,0.013141294,-0.036285272,0.038808769,-0.009085287,0.125123372,-0.044430757,0.04811015,0.086033962,0.053087099,0.135636254,-0.017357243
1,0.43761272,2.983127129,0.964579592,0.75009366,-0.339333658,-0.400530921,-0.792603813,-0.101375283,0.490345226,0.205133592,0.041623881,-0.031682216,0.004413319,0.19761406,-0.102739188,0.121886563,0.079335111,0.064557198,0.097623393,-0.023800648
1,1.101670288,-0.705156921,-2.520863007,-0.44595358,-0.474099383,0.364145115,-0.000789198,-0.531444611,0.252760327,0.176185035,0.002205257,0.028026851,0.024983527,-0.059008886,-0.014187393,0.030562988,0.00743867,0.022255598,0.026149571,0.000776125
1,-1.692073814,1.496640865,-0.66791948,1.558249543,0.273423199,0.306804075,0.085538251,-0.368115064,0.177492565,-0.162425738,0.042164131,-0.107550361,-0.168265937,0.265565223,-0.247920279,-0.098471669,-0.036711078,-0.031890615,-0.054859254,-0.04299952
1,1.192616996,-0.476610992,-1.013956142,-0.658813266,-0.826302918,-0.228232745,-0.930507743,0.20280761,-0.08409003,0.459355511,-0.00238172,0.007469614,0.046267446,0.018749691,0.030788394,0.099152695,0.011639256,0.028669429,0.010451108,0.017738409
1,-1.373168797,0.459030742,-0.779761522,1.866818741,0.066001854,0.364886501,-0.117781426,-0.374352997,0.167990996,-0.124572726,0.044106267,-0.128586394,-0.139544605,0.266510468,-0.267484592,-0.148738629,-0.036741522,-0.043159194,-0.067623061,-0.032429686
1,-0.758112143,0.313646822,-0.262057693,-0.269247484,-0.220746002,-0.227911245,-0.438578659,-0.755972081,-0.365360601,0.751643313,0.033598984,0.069618124,0.069618011,0.006396219,-0.025484476,0.17054415,0.046977134,0.059111185,0.016855592,0.003753902
1,3.841761454,-2.396459061,-0.182765525,-1.235548878,-0.075183769,1.947760112,0.245923523,0.642498149,-0.356336546,0.10368258,0.161913241,-0.016853948,-0.008692449,0.165521782,-0.092290806,-0.028349048,-0.039112028,0.005345441,-0.02238481,-0.027608573
1,3.049173233,-3.484454621,1.667157148,-1.198293907,-0.570651901,0.868543937,0.316803873,0.159874444,-0.467384858,0.199948809,-0.072281809,0.042818027,0.062778418,-0.208781055,0.166798039,0.0036865,-0.07392514,0.023421807,-0.048155723,0.010058167
1,0.094795395,0.772922155,-0.557368432,-0.18390936,-0.45944993,-0.125132688,-1.180151735,0.120349684,-0.13333008,0.764108321,0.133122732,-0.039142217,0.029591195,0.216564605,-0.150120843,0.122079325,0.026721183,0.034593091,0.012641523,-0.000623066
1,-1.200969498,7.681097522,0.334631027,1.020779875,-1.261935437,-0.354389358,-0.218614249,0.257260733,0.117381096,0.320064823,0.017173499,-0.01310216,-0.0190342,0.156094925,-0.154981292,-0.011865732,0.052539819,0.074245547,0.003647752,0.078228519
1,4.03482085,-2.502825205,-0.674246571,0.751357912,1.773579638,-0.524924735,0.691031563,0.414466839,-0.016380144,-0.111516307,0.091575332,-0.064229702,-0.025241841,0.137741339,-0.115973345,0.00312587,-0.075139109,-0.054616737,-0.048182857,-0.102326592
1,1.336622283,-1.01223907,-0.094015703,0.731746761,-0.419352906,-0.329395169,-0.960761019,-0.043160556,-0.033155339,0.379931593,-0.078161539,0.034906588,0.061213274,-0.124490317,0.146956645,0.101913816,0.025968148,0.020812634,-0.003026845,0.026393637
1,0.942592828,-0.31187213,-0.666569979,-0.148380898,-0.768258162,-0.151277776,-1.102380549,0.086921325,0.011226999,0.414741713,-0.031381854,0.037287637,0.068859971,-0.058634923,0.074869828,0.089099932,0.026457358,0.03229032,-0.006647402,0.021361515
1,-0.326677398,1.080535946,-0.302784657,-0.514518556,-0.097862937,-0.200363132,-0.529696003,-0.875778965,-0.190532966,0.974305852,0.122089268,0.026763229,0.086098816,-0.039202619,0.030075362,0.230407833,0.051222187,0.047258354,0.024774823,0.043481549
1,0.968779913,-0.352882825,-0.603421757,-0.092244365,-0.714105445,-0.160523265,-1.107328816,0.058109972,0.014081283,0.406086719,-0.030250894,0.036340324,0.065875947,-0.058610545,0.07383237,0.095697817,0.023204918,0.028779831,-0.006460559,0.0166114
1,1.048119651,-1.788476591,-1.438600881,0.894285937,0.305909968,0.270988842,0.307329677,-0.666072988,0.216933439,0.053514439,0.058531086,-0.048662095,-0.060853601,0.16690074,-0.17411325,-0.035174962,-0.013269345,0.00841609,0.014268831,-0.039489332
1,-0.219369409,1.353201437,-0.156654233,-0.026377437,-0.462249982,-0.17490405,-1.106305657,0.084363274,-0.2666083,0.604451615,0.119389836,-0.040690783,0.003348451,0.272277063,-0.192684811,0.068419105,0.00916073,0.028510334,-0.007778,-0.016116633
1,1.455408019,1.935801394,-0.072270924,1.220672336,0.199572958,-0.207844301,-0.297103129,0.209870276,0.279788233,-0.051838461,-0.048057271,0.01112497,-0.008956781,0.020096483,0.019018073,0.02025884,0.026248456,0.031324208,0.043868842,0.015140665
1,-0.16002166,1.370895658,-0.359766349,-0.438701623,-0.634924431,-0.202701456,-1.146381989,0.084371724,-0.272968054,0.597723794,0.112897284,-0.024711231,0.015329985,0.272728585,-0.17782091,0.073390175,0.021022636,0.03852211,-0.002704022,-0.0007613
1,-0.631431561,0.430482668,-1.276934222,0.356094949,0.05958583,0.261172447,0.292995291,-0.472664765,0.021515906,-0.188013716,0.023542848,-0.012411701,-0.088871271,0.261247373,-0.254672806,-0.106292593,-0.003960392,0.012405535,-0.039762634,-0.051008759
1,0.008760915,0.962479833,-0.508704471,-0.191983398,-0.489539022,-0.133078257,-1.240468026,0.147829307,-0.158208648,0.794412653,0.149014225,-0.051907625,0.026435505,0.241386987,-0.17826896,0.119916565,0.017597092,0.030391827,0.014979994,-0.013208263
1,1.429017098,0.658515742,0.266815387,1.042101454,0.460052764,-0.153678327,-0.456162287,-0.120981996,0.476815521,-0.023177841,-0.059083277,0.071666149,0.017332522,0.034768821,-0.042935444,0.019672138,0.100737267,0.017759078,0.003517157,0.023876663
1,0.149216939,4.316582084,0.860262929,2.129993893,-0.078162994,-0.407813385,-0.255492905,0.110849223,0.216073045,-0.02612914,-0.068680988,-0.071826781,-0.083698572,0.092676738,-0.033352533,-0.028643347,0.020755824,0.007589413,0.026644867,0.036750991
1,3.236992675,-0.47277454,-0.373083164,-0.646989376,0.580191653,-0.732080415,0.260319031,0.278552748,-0.234340022,0.090623522,-0.066402253,0.075636912,0.121067138,-0.079800198,0.013713019,0.058857518,0.026809992,-0.011517192,-0.015624042,-0.075081953
1,1.77554794,1.670655172,-0.310415409,0.785451585,-0.082766985,-0.32701281,-0.172804824,0.223725548,0.009830045,0.07084004,-0.089236431,0.021740581,0.047525363,-0.148295415,0.12756232,0.079029557,-0.000149807,0.004663029,0.023552266,0.021825307
1,-0.305142895,-1.510768638,-1.859580131,-0.364444313,-0.075722241,0.400060364,0.104789462,-0.295310956,0.145916287,-0.170245519,0.195487044,-0.167244335,-0.182162149,0.481574492,-0.383338851,-0.135859868,-0.08509918,-0.04770149,0.016529094,-0.078896303
1,0.091801866,0.882317983,-0.521841052,-0.263641754,-0.488524193,-0.147149332,-1.157587518,0.031438497,-0.175335439,0.7966165,0.136531476,-0.033664622,0.035110725,0.201081421,-0.140066749,0.12469202,0.027992357,0.032333824,0.003005692,0.002574353
1,1.974027352,-1.725809779,-0.279330072,0.764068246,-0.088763459,-0.41517952,-0.636336602,0.092012392,0.129631899,0.192239097,-0.086052949,-0.00212202,0.034340094,-0.150416016,0.162230121,0.058598055,-0.008959858,-0.002953609,-0.014161844,0.017719482
1,0.048449017,-0.544828318,-1.518081184,-0.666195351,-0.595729499,0.124502756,0.027826171,-0.417986896,-0.140181071,0.263039964,0.035318982,-0.011793046,-0.021513375,0.110043204,-0.104772742,0.038782347,-0.000875582,0.008173763,0.029363263,-0.016422158
1,0.521493773,0.118738525,-0.084922009,0.232434667,-0.592929346,-0.100046066,-1.254220766,-0.051170974,-0.192508844,0.610327707,0.034812948,0.018086879,0.059617603,0.038657204,-0.004404273,0.086458579,0.034036611,0.023228835,-0.010608239,0.018863667
1,0.048449017,-0.544828318,-1.518081184,-0.666195351,-0.595729499,0.124502756,0.027826171,-0.417986896,-0.140181071,0.263039964,0.035318982,-0.011793046,-0.021513375,0.110043204,-0.104772742,0.038782347,-0.000875582,0.008173763,0.029363263,-0.016422158
1,0.341392115,3.126062949,1.090510507,1.260474135,-0.247067919,-0.330315763,-0.666937308,-0.154804694,0.683565502,-0.081415731,-0.002743072,-0.037469455,-0.070508088,0.127527026,-0.013848939,0.072835079,0.058414121,0.033651358,0.096624512,0.016458667
1,0.866331904,6.589931058,-1.345282941,0.578729903,-2.134755892,0.391795751,-1.30979403,2.806731704,-0.404939221,-0.428295184,-0.099598326,-0.055437971,-0.061906684,0.314655007,-0.16735216,-0.200091327,-0.053709411,0.008402187,-0.029597437,0.061007065
1,1.869814246,1.589740255,-0.320523668,0.720274819,-0.049695489,-0.347574835,-0.139234336,0.223752436,-0.00455193,0.074237443,-0.081214507,0.021423315,0.046990301,-0.14039861,0.128897489,0.080119145,0.005126113,0.000604236,0.0284161,0.026566335
1,0.477220587,3.430654661,0.636484223,0.75069061,-0.33364896,-0.255611213,-0.727013184,-0.045951551,0.519988637,-0.067351408,0.002208996,0.00426948,-0.013509132,0.152627535,-0.063508538,0.059987928,0.061223662,0.061667586,0.072847006,-0.001010685
1,0.591697654,3.351997009,0.611485679,0.761320925,-0.299915834,-0.254314003,-0.698823897,-0.069151767,0.505102728,-0.086520988,-0.001708183,0.013260647,-0.015100952,0.165390206,-0.071631794,0.065844472,0.06232357,0.067043501,0.091089503,-0.00533357
1,-0.735727177,0.525343817,-0.239080507,-0.06108432,-0.0018846,-0.195566369,-0.442673063,-0.703529134,-0.229211829,0.850255606,0.084837644,0.020848118,0.06039357,0.031257983,-0.034316865,0.189804149,0.04857168,0.054216838,0.021249258,0.01208238
1,-0.791282473,-1.241427255,-1.375259149,-0.354281137,0.454651123,0.294228464,0.561788982,-1.057748787,0.033529363,-0.141764956,0.063732686,0.002137272,-0.083067517,0.300219059,-0.271732334,-0.021771145,0.034610932,0.009684422,-0.001502661,-0.090954759
1,-0.036889154,0.588986716,-0.212683119,-0.220552128,0.059361937,-0.275976181,-0.391567948,-0.900515628,-0.22598821,0.884483334,0.093258823,0.025758692,0.073878759,-0.057967294,0.041750218,0.220728262,0.037198717,0.034673362,0.023264625,0.032682727
1,1.925373367,1.648638016,-0.48460745,0.591012004,0.033982851,-0.291206655,-0.102918355,0.294111187,0.088493671,0.015394126,-0.047577987,0.003600154,0.027835361,-0.116081279,0.100652315,0.067646555,-0.014527071,-0.012971724,0.011192927,0.018698292
1,0.040682258,1.01223143,-0.470903653,-0.196913959,-0.515932865,-0.159998473,-1.186834139,0.11688593,-0.190731239,0.719135916,0.128105233,-0.036429084,0.024854092,0.238786059,-0.167980998,0.103526472,0.022103968,0.033741891,0.009266687,-0.005619259
1,-1.202787458,-0.22955815,-2.472520659,-1.559891881,-0.592968871,0.560813785,-0.405552017,-0.380315202,0.06021824,-0.03634982,0.085801126,-0.012117912,-0.091474645,0.369520029,-0.327599514,-0.075957918,-0.02026109,0.029471573,0.009445017,-0.045732459
1,1.78267619,2.361107684,0.388043298,0.034920363,-0.187144543,-0.958128569,0.270245028,0.221898574,-0.465061198,0.102349773,-0.10805312,0.025907568,0.06863334,-0.060151228,0.030436483,0.034381608,0.009901511,-0.01377948,0.032131662,-0.039741962
1,-0.075808466,1.155344648,-0.313994452,-0.176333771,-0.372832759,-0.259627271,-0.885066786,-0.057362498,-0.209650525,0.67616433,0.108300616,-0.028462223,0.026231447,0.203240198,-0.14121797,0.114593067,0.022959995,0.039264151,0.006972988,-0.003887658
1,-0.600821334,0.449650858,-0.358514619,-0.135738775,-0.027793589,-0.15956171,-0.482446098,-0.699611477,-0.188207486,0.909711079,0.100955962,0.015177797,0.067881174,0.026450393,-0.027489529,0.205921596,0.053310759,0.056380278,0.03165053,0.01610782
1,-0.735727177,0.525343817,-0.239080507,-0.06108432,-0.0018846,-0.195566369,-0.442673063,-0.703529134,-0.229211829,0.850255606,0.084837644,0.020848118,0.06039357,0.031257983,-0.034316865,0.189804149,0.04857168,0.054216838,0.021249258,0.01208238
1,-0.00177251,-0.444157859,-0.70681814,-0.553123907,-0.556750619,-0.179546408,-0.431767478,-0.66598981,-0.23280414,0.937321601,0.047957054,0.042400891,0.102861441,-0.057263314,0.03375911,0.237893038,0.053283314,0.069548017,0.054138375,0.007678959
1,-0.735727177,0.525343817,-0.239080507,-0.06108432,-0.0018846,-0.195566369,-0.442673063,-0.703529134,-0.229211829,0.850255606,0.084837644,0.020848118,0.06039357,0.031257983,-0.034316865,0.189804149,0.04857168,0.054216838,0.021249258,0.01208238
1,0.673933097,2.1800009,0.533439635,0.883619748,-0.200019352,-0.228982224,-0.665117963,-0.098098688,0.416665746,0.045013366,-0.037692333,0.048726351,-0.008953612,0.081705501,-0.02045532,0.053494401,0.081247096,0.056460423,0.13761091,0.012351823
1,1.865763032,0.750355776,0.065314526,0.398451671,0.17519521,-0.201798799,-0.634599051,-0.030448405,0.405402532,0.002755439,-0.009383639,0.063013895,0.01702977,0.091263115,-0.007057076,0.0912899,0.067800905,0.064690297,0.040057142,-0.026401449
1,-0.283226952,1.155351456,-0.128581347,-0.115483343,-0.079021689,-0.177836655,-0.62702589,-0.605227747,-0.201342309,0.916056347,0.144621768,-0.019184051,0.05138527,0.038603638,-0.022046334,0.172347989,0.031050934,0.02730301,0.002050051,0.044951266
1,-2.397264019,2.711042301,-0.896745757,1.083372048,0.036015996,0.289858935,0.013602627,-0.271042927,0.141514402,-0.175429579,0.013371522,-0.033386283,-0.125769569,0.255578521,-0.254695688,-0.098445484,-0.009953516,0.018714578,-0.087085136,-0.032716898
1,0.367283091,3.988171431,-1.260110946,1.046986903,-0.43073685,0.222954466,-0.201493886,0.436210476,-0.04104626,-0.230419496,-0.033507676,-0.007684826,-0.073327725,0.089332645,-0.038277404,-0.019593724,-0.021526227,-0.002120447,0.001250539,0.022435665
1,0.807613208,1.325457745,1.190060019,1.681903888,0.278752734,-0.374087871,-0.923929449,-0.083993905,0.545163054,0.429269203,0.079565927,-0.139493624,-0.046833966,0.158003907,-0.02740992,0.145761506,0.029604674,0.030482811,0.058107764,-0.002139952
1,2.349573033,-0.878680258,1.61825354,-2.832311335,-0.951329865,1.098677924,0.07307795,0.179587713,-0.298253251,-0.114372474,0.024708341,0.004069533,-0.008749762,0.058103902,0.03688826,-0.05513952,-0.046153116,0.023189933,0.037380933,-0.006935837
1,2.182054344,1.493808404,-0.392472627,-1.425927064,-0.465503333,-0.831244467,0.149977051,0.306219647,-0.505214379,0.174230832,-0.086683758,0.030426832,0.11581533,-0.01419683,-0.007882461,0.058418641,0.0317562,-0.006566569,0.059780018,-0.060927071
1,-4.820498836,1.219904385,-0.025984645,-0.651937292,2.648783279,0.775937341,-0.655864252,-0.578435855,-0.05886455,-0.301145177,0.049284779,0.030738931,-0.109324068,0.121450909,0.031635979,0.160447112,0.038413914,-0.035265214,-0.062002023,0.000312366
1,-2.565030384,0.052590496,-1.229968627,-0.962150897,0.859943424,0.603786816,-0.010474736,-0.780736554,0.091622842,-0.225693292,0.06668631,0.026765913,-0.090670836,0.21441215,-0.148937974,0.021448655,0.002355535,0.025705465,-0.045253561,-0.037727059
1,-2.318667739,-0.049351521,-1.511078264,-1.238939159,0.6014055,0.560955965,0.012049215,-0.828079353,0.018416199,-0.226442094,0.05145566,0.045320367,-0.082579647,0.225586597,-0.163857793,0.007307181,0.004713154,0.03434684,-0.02862344,-0.041812804
1,-1.202787458,-0.22955815,-2.472520659,-1.559891881,-0.592968871,0.560813785,-0.405552017,-0.380315202,0.06021824,-0.03634982,0.085801126,-0.012117912,-0.091474645,0.369520029,-0.327599514,-0.075957918,-0.02026109,0.029471573,0.009445017,-0.045732459
1,-0.07544037,-0.3696715,-1.560085173,-0.06587902,0.165524337,0.310687517,0.232559073,-0.481349144,0.105520173,-0.044968028,0.112879349,-0.061347966,-0.085287121,0.3337887,-0.293685142,-0.083281585,-0.012131623,0.011867055,-0.031734931,-0.056511995
1,-0.358326851,-0.965846512,-2.441377445,-1.094897146,-0.736881011,0.378114221,-0.150866332,-0.374739931,0.143733517,-0.101029929,0.124347088,-0.093261888,-0.131818423,0.391661649,-0.339343459,-0.113646708,-0.070433029,-0.005461232,0.013483966,-0.067826064
1,3.032580023,-0.77074266,-1.739605568,-1.258000136,-0.1244897,-0.099482151,-0.15820808,0.373072066,-0.048511319,-0.030205348,0.009850319,-0.027209003,0.029502056,-0.01922839,0.04266477,0.065444286,-0.06002713,-0.032392834,-0.030320555,-0.037522651
1,0.898898321,-1.672641099,-1.410124445,1.04688959,0.329301456,0.307498616,0.273176205,-0.670403269,0.230428253,0.045084702,0.048611549,-0.041730131,-0.059650631,0.173849635,-0.192625769,-0.044942718,-0.002634691,0.008188389,0.006422596,-0.041954746
1,2.710000322,-2.300020782,0.329024934,-0.04713758,-0.518918572,1.70772414,0.043829263,0.479959098,-0.251526477,0.294589214,-0.003625874,0.011135761,0.057349986,-0.097372683,0.076595216,0.028353503,-0.039071796,0.063202424,-0.060839336,0.02787067
1,0.590854203,2.073645359,1.764073859,2.050878778,0.435984772,-0.452352897,-0.8219243,-0.363341484,0.501561138,0.191271859,-0.053887263,-0.02410681,-0.029129447,0.230473081,-0.084038123,0.105220932,0.130005626,0.087905682,0.08732439,0.017831882
1,-2.896948517,0.181574073,-0.937884913,-0.796740746,1.219434746,0.605057271,-0.112368899,-0.794400077,0.035878017,-0.227171826,0.061434162,0.029131819,-0.088315027,0.193653035,-0.131063858,0.052176912,-0.001421202,0.015147805,-0.052847712,-0.050908596
1,-1.936256932,-1.408178022,-1.04297381,-0.194364629,1.384151852,0.448438435,0.171642699,-0.683205836,0.160368178,-0.184563855,0.25502844,-0.235614411,-0.212699763,0.438802505,-0.247835353,0.053531352,-0.042545442,-0.117674926,0.031996519,-0.097673489
1,-0.567026827,-0.903727816,-2.224964075,-0.991194414,-0.696345153,0.430734,-0.174936115,-0.358910109,0.072580443,-0.045787297,0.117299579,-0.079182388,-0.116366051,0.374942958,-0.343063147,-0.094822275,-0.067856373,-0.000253671,0.003204998,-0.08058629
1,-0.117969008,1.325249641,-0.226053005,-0.08878791,-0.467669026,-0.252996806,-1.07952614,0.104762967,-0.23938806,0.626317983,0.117178999,-0.037260162,0.008783122,0.266282032,-0.175718403,0.073364726,0.020065553,0.034957028,-0.002060965,-0.001492585
